seq,t_us,rr_ms,hr_bpm,score,flags
111621,893528517,688.0,88.2,0.904,9
111705,894200517,672.0,89.3,0.897,9
111785,894840517,640.0,90.4,0.891,9
111871,895528517,688.0,89.3,0.916,9
111958,896224517,696.0,89.3,0.907,9
112046,896928519,704.0,88.2,0.898,9
112133,897624518,695.0,87.2,0.89,9
112219,898312517,687.0,87.2,0.9,9
112306,899008517,696.0,87.2,0.915,9
112391,899688517,680.0,87.2,0.891,9
112470,900320517,632.0,87.2,0.876,9
112549,900952518,632.0,87.2,0.89,9
112632,901616517,663.0,87.3,0.919,9
112716,902288517,672.0,88.2,0.91,9
112800,902960519,672.0,89.3,0.898,9
112879,903592517,631.0,89.3,0.877,9
112965,904280517,688.0,89.3,0.906,9
113052,904976517,696.0,89.3,0.913,9
113139,905672517,696.0,89.3,0.899,9
113225,906360517,688.0,89.3,0.896,9
113306,907008518,648.0,89.3,0.897,9
113391,907688517,679.0,88.4,0.92,9
113477,908376517,688.0,87.2,0.91,9
113562,909056517,680.0,87.2,0.911,9
113649,909752517,696.0,87.2,0.896,9
113731,910408519,656.0,87.2,0.896,9
113816,911088517,679.0,88.2,0.911,9
113903,911784517,696.0,88.2,0.911,9
113991,912488517,704.0,88.2,0.914,9
114080,913200517,712.0,87.2,0.903,9
114167,913896517,696.0,86.2,0.912,9
114254,914592517,696.0,86.2,0.901,9
114342,915296517,704.0,86.2,0.909,9
114431,916008517,712.0,86.2,0.902,9
114517,916696517,688.0,86.2,0.903,9
114604,917392517,696.0,86.2,0.906,9
114694,918112517,720.0,85.2,0.899,9
114780,918800517,688.0,86.2,0.907,9
114859,919432517,632.0,86.2,0.866,9
114938,920064517,632.0,86.2,0.889,9
115020,920720517,656.0,87.2,0.904,9
115102,921376517,656.0,87.2,0.898,9
115185,922040517,664.0,90.4,0.903,9
115268,922704517,664.0,90.4,0.885,9
115347,923336517,632.0,91.5,0.876,9
115430,924000517,664.0,91.5,0.903,9
115512,924656517,656.0,91.5,0.894,9
115589,925272517,616.0,91.5,0.874,9
115665,925880517,608.0,91.5,0.886,9
115740,926480517,600.0,91.5,0.878,9
115819,927112517,632.0,94.9,0.909,9
115897,927736517,624.0,94.9,0.902,9
115977,928376517,640.0,94.9,0.895,9
116057,929016518,640.0,94.9,0.9,9
116139,929672517,655.0,94.9,0.9,9
116224,930352517,680.0,94.9,0.902,9
116311,931048517,696.0,93.8,0.889,9
116396,931728519,680.0,93.8,0.902,9
116482,932416517,687.0,91.6,0.889,9
116568,933104517,688.0,88.2,0.91,9
116655,933800517,696.0,88.2,0.915,9
116744,934512517,712.0,87.3,0.902,9
116830,935200517,688.0,87.2,0.896,9
116919,935912517,712.0,87.2,0.9,9
117008,936624517,712.0,86.2,0.897,9
117099,937352518,728.0,86.2,0.902,9
117188,938064518,712.0,84.3,0.892,9
117275,938760517,695.0,84.3,0.882,9
117357,939416518,656.0,84.3,0.876,9
117442,940096517,679.0,84.3,0.906,9
117524,940752517,656.0,86.3,0.898,9
117608,941424517,672.0,86.3,0.909,9
117686,942048517,624.0,88.4,0.857,9
117767,942696517,648.0,89.3,0.904,9
117846,943328517,632.0,91.5,0.888,9
117928,943984517,656.0,91.5,0.904,9
118010,944640517,656.0,91.5,0.904,9
118093,945304517,664.0,91.5,0.907,9
118177,945976517,672.0,91.5,0.899,9
118261,946648517,672.0,91.5,0.902,9
118345,947320517,672.0,91.5,0.908,9
118425,947960517,640.0,91.5,0.888,9
118504,948592522,632.0,91.5,0.907,9
118589,949272517,679.0,90.4,0.901,9
118674,949952517,680.0,89.3,0.911,9
118760,950640517,688.0,89.3,0.906,9
118846,951328517,688.0,89.3,0.906,9
118932,952016517,688.0,88.4,0.908,9
